"origin","destination"
"Business","Business"
"Business","Environmental science"
"Business","Business"
"Business","Political science"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Sociology"
"Business","Computer science"
"Business","Business"
"Business","Computer science"
"Business","Economics"
"Business","Business"
"Business","Business"
"Business","Business"
"Economics","Economics"
"Economics","Economics"
"Economics","Business"
"Economics","Business"
"Economics","Business"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Business"
"Economics","Business"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Business"
"Economics","Economics"
"Economics","Business"
"Economics","Business"
"Economics","Business"
"Economics","Economics"
"Economics","Business"
"Economics","Economics"
"Economics","Economics"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Computer science"
"Biology","Biology"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Computer science"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Geography"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Biology"
"Medicine","Business"
"Medicine","Sociology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Political science"
"Medicine","Psychology"
"Medicine","Philosophy"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Sociology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Political science"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Geography"
"Medicine","Medicine"
"Medicine","Business"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Mathematics"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Psychology"
"Medicine","Chemistry"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Psychology"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Economics"
"Political science","Political science"
"Political science","Business"
"Political science","Sociology"
"Political science","Economics"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Sociology"
"Political science","Political science"
"Political science","Sociology"
"Political science","Political science"
"Political science","Psychology"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Sociology"
"Biology","Geography"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Chemistry"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Environmental science","Chemistry"
"Environmental science","Geography"
"Environmental science","Computer science"
"Environmental science","Computer science"
"Environmental science","Environmental science"
"Environmental science","Geography"
"Environmental science","Environmental science"
"Environmental science","Computer science"
"Environmental science","Geology"
"Environmental science","Computer science"
"Environmental science","Biology"
"Environmental science","Geology"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Biology"
"Environmental science","Chemistry"
"Environmental science","Computer science"
"Environmental science","Computer science"
"Environmental science","Biology"
"Environmental science","Geology"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Computer science"
"Environmental science","Computer science"
"Environmental science","Geology"
"Environmental science","Computer science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Geology"
"Environmental science","Geography"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Biology"
"Environmental science","Geology"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Physics"
"Environmental science","Geography"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Geology"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Geology"
"Environmental science","Computer science"
"Environmental science","Physics"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Geography"
"Environmental science","Environmental science"
"Environmental science","Biology"
"Environmental science","Environmental science"
"Environmental science","Environmental science"
"Environmental science","Chemistry"
"Environmental science","Environmental science"
"Environmental science","Geology"
"Environmental science","Environmental science"
"Environmental science","Biology"
"Environmental science","Geography"
"Environmental science","Geology"
"Environmental science","Geography"
"Art","Psychology"
"Art","Psychology"
"Art","Political science"
"Art","Psychology"
"Art","Psychology"
"Art","Computer science"
"Art","Psychology"
"Art","Political science"
"Art","Psychology"
"Art","Political science"
"Art","Psychology"
"Art","Art"
"Art","Political science"
"Art","Psychology"
"Art","Art"
"Sociology","Sociology"
"Sociology","Business"
"Sociology","Sociology"
"Sociology","Geography"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Geography"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Geography"
"Sociology","Psychology"
"Sociology","Computer science"
"Sociology","Business"
"Sociology","Sociology"
"Sociology","Business"
"Sociology","Business"
"Sociology","Biology"
"Sociology","Business"
"Sociology","Business"
"Sociology","Political science"
"Sociology","Business"
"Sociology","Business"
"Sociology","Psychology"
"Sociology","Sociology"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Psychology"
"Sociology","Political science"
"Sociology","Business"
"Sociology","Business"
"Sociology","Psychology"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Business"
"Sociology","Political science"
"Sociology","Business"
"Materials science","Physics"
"Materials science","Materials science"
"Materials science","Chemistry"
"Materials science","Chemistry"
"Materials science","Chemistry"
"Materials science","Chemistry"
"Materials science","Engineering"
"Materials science","Chemistry"
"Materials science","Chemistry"
"Materials science","Chemistry"
"Materials science","Materials science"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Political science"
"Psychology","Psychology"
"Psychology","Political science"
"Psychology","Political science"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Psychology"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Psychology"
"Psychology","Political science"
"Political science","Sociology"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Sociology"
"Political science","Political science"
"Political science","Sociology"
"Political science","Psychology"
"Political science","Political science"
"Political science","Computer science"
"Political science","Political science"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Art"
"Political science","Political science"
"Political science","Philosophy"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Sociology"
"Political science","Art"
"Political science","Psychology"
"Business","Medicine"
"Business","Business"
"Business","Political science"
"Business","Business"
"Business","Economics"
"Business","Business"
"Business","Economics"
"Business","Political science"
"Business","Business"
"Business","Economics"
"Business","Computer science"
"Business","Psychology"
"Business","Medicine"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Economics"
"Business","Political science"
"Business","Business"
"Business","Business"
"Business","Medicine"
"Business","Medicine"
"Business","Business"
"Business","Business"
"Business","Economics"
"Business","Business"
"Business","Medicine"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Psychology"
"Business","Political science"
"Business","Business"
"Business","Business"
"Business","Computer science"
"Business","Business"
"Business","Economics"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Economics"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Computer science"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Economics"
"Business","Business"
"Business","Medicine"
"Business","Computer science"
"Business","Psychology"
"Business","Business"
"Business","Business"
"Business","Business"
"Medicine","Psychology"
"Medicine","Computer science"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Business"
"Medicine","Computer science"
"Medicine","Economics"
"Medicine","Medicine"
"Medicine","Business"
"Medicine","Psychology"
"Medicine","Business"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Geography"
"Medicine","Medicine"
"Medicine","Geography"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Business"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Medicine"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Computer science"
"Mathematics","Mathematics"
"Mathematics","Economics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Computer science"
"Mathematics","Computer science"
"Mathematics","Computer science"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Economics"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Art"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Chemistry"
"Medicine","Computer science"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Sociology"
"Psychology","Psychology"
"Psychology","Sociology"
"Psychology","Political science"
"Psychology","Political science"
"Psychology","Political science"
"Psychology","Psychology"
"Psychology","Political science"
"Psychology","Political science"
"Psychology","Political science"
"Psychology","Political science"
"Psychology","Economics"
"Psychology","Sociology"
"Psychology","Political science"
"Psychology","Political science"
"Psychology","Psychology"
"Psychology","Business"
"Psychology","Political science"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Political science"
"Psychology","Computer science"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Sociology"
"Psychology","Political science"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Psychology"
"Psychology","Psychology"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Economics"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Medicine"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Engineering"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Business"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Biology","Computer science"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Geology"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Geography"
"Biology","Environmental science"
"Biology","Geography"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Geography"
"Biology","Biology"
"Biology","Geography"
"Biology","Biology"
"Biology","Geology"
"Biology","Geography"
"Biology","Biology"
"Psychology","Psychology"
"Psychology","Economics"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Computer science"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Medicine"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Environmental science"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Chemistry"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Geology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Geography"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Computer science"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Materials science"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Computer science"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Computer science"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Physics"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Psychology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Psychology"
"Biology","Psychology"
"Biology","Geography"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Political science"
"Biology","Biology"
"Biology","Psychology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Psychology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Mathematics"
"Biology","Environmental science"
"Biology","Computer science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Chemistry"
"Biology","Computer science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Mathematics"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Mathematics"
"Biology","Biology"
"Biology","Biology"
"Biology","Geography"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Mathematics"
"Biology","Biology"
"Economics","Business"
"Economics","Business"
"Economics","Economics"
"Economics","Political science"
"Economics","Business"
"Economics","Business"
"Economics","Computer science"
"Economics","Economics"
"Economics","Business"
"Economics","Economics"
"Economics","Psychology"
"Economics","Political science"
"Economics","Business"
"Economics","Business"
"Economics","Business"
"Economics","Business"
"Economics","Business"
"Economics","Psychology"
"Economics","Psychology"
"Economics","Sociology"
"Economics","Business"
"Economics","Business"
"Economics","Economics"
"Economics","Business"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Mathematics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Mathematics"
"Physics","Mathematics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Mathematics"
"Physics","Mathematics"
"Physics","Physics"
"Physics","Physics"
"Psychology","Psychology"
"Psychology","Computer science"
"Psychology","Psychology"
"Psychology","Biology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Political science","Political science"
"Political science","Art"
"Political science","History"
"Political science","Political science"
"Political science","Political science"
"Political science","History"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","History"
"Political science","Philosophy"
"Political science","Art"
"Political science","Psychology"
"Political science","Political science"
"Political science","Art"
"Political science","Political science"
"Political science","Psychology"
"Economics","Business"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Political science"
"Economics","Economics"
"Economics","Mathematics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Business"
"Economics","Economics"
"Economics","Economics"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Biology"
"Chemistry","Engineering"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Physics"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Physics"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Physics"
"Chemistry","Computer science"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Geology"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Geology"
"Biology","Biology"
"Biology","Geology"
"Biology","Engineering"
"Biology","Geography"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Geology"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Environmental science"
"Biology","Chemistry"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Geology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Environmental science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Geology"
"Biology","Chemistry"
"Business","Psychology"
"Business","Business"
"Business","Business"
"Business","Political science"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Political science"
"Business","Business"
"Business","Business"
"Business","Political science"
"Business","Business"
"Business","Political science"
"Business","Sociology"
"Business","Business"
"Business","Sociology"
"Business","Political science"
"Business","Computer science"
"Business","Psychology"
"Business","Sociology"
"Business","Medicine"
"Business","Business"
"Business","Computer science"
"Business","Political science"
"Business","Business"
"Business","Sociology"
"Business","Economics"
"Business","Political science"
"Business","Business"
"Business","Political science"
"Business","Business"
"Business","Political science"
"Business","Political science"
"Business","Political science"
"Business","Psychology"
"Business","Business"
"Business","Business"
"Business","Computer science"
"Business","Political science"
"Business","Business"
"Business","Political science"
"Business","Sociology"
"Business","Political science"
"Business","Political science"
"Business","Business"
"Business","Psychology"
"Business","Business"
"Business","Business"
"Business","Psychology"
"Business","Sociology"
"Psychology","Sociology"
"Psychology","Political science"
"Psychology","Sociology"
"Psychology","Political science"
"Psychology","Geography"
"Psychology","Psychology"
"Psychology","Economics"
"Psychology","Psychology"
"Psychology","Mathematics"
"Psychology","Sociology"
"Art","Computer science"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Business"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Psychology"
"Medicine","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Philosophy"
"Psychology","Psychology"
"Psychology","Philosophy"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Sociology"
"Psychology","Philosophy"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Sociology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Computer science"
"Psychology","Psychology"
"Psychology","Sociology"
"Psychology","Business"
"Psychology","Business"
"Psychology","Business"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Business"
"Psychology","Psychology"
"Psychology","Economics"
"Psychology","Business"
"Psychology","Psychology"
"Psychology","Sociology"
"Psychology","Business"
"Psychology","Business"
"Psychology","Business"
"Psychology","Business"
"Psychology","Business"
"Psychology","Business"
"Psychology","Business"
"Psychology","Business"
