"origin","destination"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Chemistry"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Physics"
"Computer science","Mathematics"
"Computer science","Philosophy"
"Computer science","Mathematics"
"Computer science","Art"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Physics"
"Computer science","Mathematics"
"Computer science","Physics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Geography"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Biology"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Art"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Biology"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Biology"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Computer science"
"Psychology","Computer science"
"Psychology","Psychology"
"Psychology","Business"
"Psychology","Psychology"
"Psychology","Political science"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Computer science"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Computer science"
"Psychology","Psychology"
"Psychology","Psychology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Computer science"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Computer science"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Biology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Computer science"
"Geology","Geology"
"Geology","Environmental science"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Geology"
"Geology","Biology"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Physics"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Materials science"
"Chemistry","Materials science"
"Chemistry","Physics"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Materials science"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Physics"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Physics"
"Chemistry","Materials science"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Physics"
"Chemistry","Chemistry"
"Chemistry","Physics"
"Chemistry","Chemistry"
"Chemistry","Physics"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Physics"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Physics"
"Materials science","Physics"
"Materials science","Materials science"
"Materials science","Chemistry"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Physics"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Chemistry"
"Materials science","Materials science"
"Materials science","Materials science"
"Materials science","Physics"
"Materials science","Materials science"
"Materials science","Physics"
"Materials science","Materials science"
"Materials science","Materials science"
"Chemistry","Physics"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Biology"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Physics"
"Chemistry","Materials science"
"Chemistry","Materials science"
"Chemistry","Materials science"
"Chemistry","Physics"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Physics"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Materials science"
"Chemistry","Chemistry"
"Physics","Physics"
"Physics","Physics"
"Biology","Geology"
"Biology","Chemistry"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Biology"
"Biology","Geology"
"Biology","Geology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Chemistry"
"Biology","Geology"
"Biology","Environmental science"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Geology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Computer science"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Computer science"
"Mathematics","Art"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Computer science"
"Mathematics","Mathematics"
"Economics","Business"
"Economics","Business"
"Economics","Economics"
"Economics","Political science"
"Economics","Political science"
"Economics","Computer science"
"Economics","Business"
"Economics","Economics"
"Economics","Geography"
"Economics","Business"
"Economics","Political science"
"Economics","Economics"
"Economics","Economics"
"Economics","Political science"
"Economics","Business"
"Economics","Economics"
"Economics","Business"
"Economics","Economics"
"Economics","Economics"
"Economics","Economics"
"Economics","Business"
"Economics","Economics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Mathematics"
"Mathematics","Computer science"
"Mathematics","Mathematics"
"Mathematics","Computer science"
"Political science","Political science"
"Political science","Geography"
"Political science","Political science"
"Political science","Business"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Sociology"
"Political science","Political science"
"Political science","Political science"
"Political science","Economics"
"Political science","Political science"
"Political science","Economics"
"Political science","Political science"
"Political science","Political science"
"Sociology","Computer science"
"Sociology","Computer science"
"Sociology","Political science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Physics"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Geology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Biology"
"Biology","Physics"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Computer science"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Geology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Mathematics"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Geography","Political science"
"Geography","History"
"Geography","Political science"
"Geography","Sociology"
"Geography","Geography"
"Geography","Political science"
"Geography","Political science"
"Geography","Economics"
"Geography","Geography"
"Geography","History"
"Geography","Political science"
"Geography","Geography"
"Geography","History"
"Geography","History"
"History","History"
"History","History"
"History","History"
"History","Political science"
"History","Geography"
"History","History"
"History","Political science"
"History","History"
"History","Political science"
"History","Geography"
"History","Geography"
"History","Geography"
"History","Geography"
"History","Geography"
"Political science","History"
"Political science","Art"
"Political science","Political science"
"Political science","Political science"
"Political science","Art"
"Political science","Computer science"
"Political science","Political science"
"Political science","Art"
"Political science","History"
"Political science","Political science"
"Political science","History"
"Political science","History"
"Political science","Business"
"Political science","Philosophy"
"Political science","Political science"
"Political science","Art"
"Political science","Art"
"Political science","Political science"
"Political science","Art"
"Political science","Philosophy"
"Political science","History"
"Political science","Political science"
"Environmental science","Biology"
"Environmental science","Psychology"
"Environmental science","Environmental science"
"Environmental science","Biology"
"Environmental science","Business"
"Environmental science","Geography"
"Environmental science","Environmental science"
"Environmental science","Geography"
"Environmental science","Geography"
"Environmental science","Computer science"
"Environmental science","Psychology"
"Environmental science","Geology"
"Environmental science","Biology"
"Environmental science","Biology"
"Environmental science","Computer science"
"Environmental science","Biology"
"Environmental science","Biology"
"Environmental science","Geography"
"Environmental science","Political science"
"Environmental science","History"
"Environmental science","Biology"
"Environmental science","Biology"
"Environmental science","Biology"
"Environmental science","Biology"
"Environmental science","Psychology"
"Environmental science","Geography"
"Environmental science","Geography"
"Environmental science","Environmental science"
"Environmental science","Biology"
"Political science","Geography"
"Political science","Geography"
"Political science","Political science"
"Political science","Political science"
"Political science","Art"
"Political science","Political science"
"Political science","Sociology"
"Political science","Psychology"
"Political science","Philosophy"
"Political science","Art"
"Political science","Sociology"
"Political science","Geography"
"Political science","Sociology"
"Political science","Economics"
"Political science","Geography"
"Political science","Economics"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Sociology"
"Political science","Political science"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Economics"
"Political science","Sociology"
"Political science","Political science"
"Political science","Political science"
"Political science","Political science"
"Political science","Sociology"
"Political science","Economics"
"Political science","Geography"
"Political science","Political science"
"Political science","Sociology"
"Political science","Political science"
"Political science","Sociology"
"Political science","Political science"
"Political science","Political science"
"Political science","Sociology"
"Political science","Psychology"
"Political science","Sociology"
"Political science","Political science"
"Political science","Economics"
"Political science","Geography"
"Political science","Economics"
"Political science","Business"
"Political science","Psychology"
"Political science","Psychology"
"Political science","Business"
"Political science","Sociology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Psychology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Psychology","Psychology"
"Psychology","Computer science"
"Psychology","Psychology"
"Psychology","Sociology"
"Psychology","Psychology"
"Psychology","Economics"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Sociology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Computer science"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Computer science"
"Psychology","Medicine"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Computer science"
"Psychology","Medicine"
"Psychology","Psychology"
"Psychology","Biology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Psychology"
"Psychology","Medicine"
"Mathematics","Computer science"
"Mathematics","Computer science"
"Mathematics","Computer science"
"Chemistry","Chemistry"
"Chemistry","Chemistry"
"Chemistry","Computer science"
"Chemistry","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Geology","Environmental science"
"Geology","Geology"
"Geology","Environmental science"
"Geology","Geography"
"Geology","Environmental science"
"Geology","Environmental science"
"Geology","Environmental science"
"Geology","Chemistry"
"Geology","Geography"
"Geology","Biology"
"Geology","Biology"
"Geology","Environmental science"
"Geology","Biology"
"Geology","Biology"
"Geology","Chemistry"
"Geology","Physics"
"Geology","Environmental science"
"Geology","Geology"
"Geology","Environmental science"
"Geology","Biology"
"Geology","Environmental science"
"Geology","Geography"
"Geology","Environmental science"
"Geology","Chemistry"
"Geology","Chemistry"
"Geology","Geology"
"Geology","Geography"
"Geology","Biology"
"Geology","Environmental science"
"Geology","Geography"
"Geology","Geography"
"Geology","Environmental science"
"Geology","Environmental science"
"Geology","Computer science"
"Geology","Chemistry"
"Geology","Biology"
"Geology","Physics"
"Geology","Geography"
"Geology","Biology"
"Geology","Environmental science"
"Geology","Chemistry"
"Geology","Biology"
"Geology","Environmental science"
"Geology","Biology"
"Geology","Biology"
"Geology","Environmental science"
"Geology","Geography"
"Geology","Art"
"Geology","Geology"
"Geology","Computer science"
"Geology","Business"
"Geology","Geography"
"Geology","Environmental science"
"Geology","Environmental science"
"Geology","Biology"
"Geology","Geography"
"Geology","Biology"
"Geology","Biology"
"Geology","Geography"
"Geology","Geology"
"Geology","Physics"
"Geology","Computer science"
"Geology","Geography"
"Geology","Environmental science"
"Art","Sociology"
"Art","Art"
"Art","Art"
"Art","History"
"Art","History"
"Art","Sociology"
"Art","Art"
"Art","Art"
"Art","Art"
"Art","Art"
"Art","Political science"
"Art","History"
"Art","Political science"
"Art","History"
"Art","Art"
"Art","Philosophy"
"Art","Economics"
"Art","Political science"
"Art","Political science"
"Art","Art"
"Art","Political science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Mathematics"
"Computer science","Psychology"
"Computer science","Psychology"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Mathematics"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Biology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Physics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Physics"
"Computer science","Psychology"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Physics","Physics"
"Physics","Physics"
"Physics","Mathematics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Philosophy"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Chemistry"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Physics","Physics"
"Computer science","Computer science"
"Computer science","Biology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Political science"
"Computer science","Computer science"
"Computer science","Sociology"
"Computer science","Computer science"
"Psychology","Art"
"Psychology","Philosophy"
"Psychology","History"
"Psychology","Psychology"
"Psychology","Political science"
"History","History"
"History","Geography"
"History","Political science"
"History","Political science"
"History","Political science"
"History","Sociology"
"History","History"
"History","Political science"
"History","History"
"History","Sociology"
"History","History"
"History","Art"
"History","Political science"
"History","Political science"
"History","History"
"History","Geography"
"History","History"
"History","Geography"
"History","Political science"
"History","Sociology"
"History","Art"
"History","History"
"History","History"
"History","History"
"History","Geography"
"History","Geography"
"History","History"
"History","History"
"History","History"
"History","Political science"
"History","Economics"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Chemistry"
"Biology","Chemistry"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Biology","Medicine"
"Biology","Medicine"
"Biology","Biology"
"Biology","Medicine"
"Biology","Biology"
"Biology","Biology"
"Biology","Biology"
"Medicine","Computer science"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Computer science"
"Business","Business"
"Business","Political science"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Biology"
"Business","Business"
"Business","Business"
"Business","Economics"
"Business","Mathematics"
"Business","Economics"
"Business","Business"
"Business","Sociology"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Business"
"Business","Computer science"
"Business","Economics"
"Business","Business"
"Business","Business"
"Business","Economics"
"Business","Business"
"Business","Geography"
"Business","Business"
"Business","Economics"
"Business","Political science"
"Business","Economics"
"Business","Economics"
"Business","Mathematics"
"Business","Mathematics"
"Business","Business"
"Business","Economics"
"Business","Sociology"
"Business","Economics"
"Business","Business"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Physics"
"Computer science","Computer science"
"Computer science","Engineering"
"Computer science","Psychology"
"Computer science","Psychology"
"Computer science","Psychology"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Biology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Physics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Psychology"
"Computer science","Mathematics"
"Psychology","Biology"
"Psychology","Environmental science"
"Psychology","Business"
"Psychology","Business"
"Psychology","Environmental science"
"Psychology","Business"
"Psychology","Environmental science"
"Psychology","Environmental science"
"Psychology","Environmental science"
"Psychology","Business"
"Psychology","Business"
"Psychology","Business"
"Psychology","Geography"
"Psychology","Business"
"Psychology","Environmental science"
"Psychology","Business"
"Psychology","Environmental science"
"Psychology","Environmental science"
"Psychology","Psychology"
"Psychology","Business"
"Psychology","Business"
"Psychology","Computer science"
"Psychology","Environmental science"
"Psychology","Environmental science"
"Psychology","Environmental science"
"Psychology","Business"
"Biology","Biology"
"Biology","Geography"
"Biology","Biology"
"Biology","Environmental science"
"Biology","Political science"
"Biology","Business"
"Biology","Political science"
"Biology","Geography"
"Biology","Political science"
"Biology","Geography"
"Biology","Geography"
"Biology","Art"
"Biology","Business"
"Biology","Geography"
"Computer science","Philosophy"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Philosophy"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Computer science"
"Computer science","Philosophy"
"Computer science","Mathematics"
"Computer science","Computer science"
"Computer science","Mathematics"
"Computer science","Philosophy"
"Computer science","Computer science"
"Computer science","Philosophy"
"Computer science","Computer science"
"Computer science","Philosophy"
"Computer science","Philosophy"
"Computer science","Philosophy"
"Computer science","Psychology"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Computer science"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Psychology"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Environmental science"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Medicine"
"Medicine","Chemistry"
"Medicine","Psychology"
"Medicine","Medicine"
"Medicine","Medicine"
"Medicine","Biology"
"Medicine","Chemistry"
"Medicine","Chemistry"
"Medicine","Biology"
"Medicine","Medicine"
"Medicine","Medicine"
