Chemistry,Computer science,16
Biology,Medicine,13
Biology,Biology,28
Biology,Computer science,1
History,Hearth,1
History,Sociology,9
History,Art,5
History,Computer science,4
History,History,3
History,Political science,2
History,Physics,1
History,Business,1
History,Geography,1
History,Engineering,2
History,null,1
History,Economics,1
Biology,Computer science,43
Biology,Psychology,3
Biology,Mathematics,5
Biology,Physics,9
Biology,Biology,6
Biology,Chimera (genetics),1
Biology,Chemistry,1
Biology,null,1
Biology,Biology,72
Biology,Computer science,16
Biology,null,2
Biology,Chemistry,3
Materials science,Materials science,16
Materials science,Chemistry,12
Materials science,Medicine,2
Materials science,Geology,16
Materials science,Geography,2
Materials science,Physics,1
Materials science,Cathodoluminescence,1
Materials science,Biology,1
Materials science,Computer science,1
Computer science,Chemistry,16
Computer science,Geology,14
Computer science,Materials science,19
Computer science,Computer science,2
Computer science,Physics,1
Computer science,Medical physics,1
Computer science,Medicine,1
Computer science,Biology,1
Biology,Biology,40
Biology,Computer science,3
Biology,Mathematics,1
Biology,Economics,1
Biology,Ecology,1
Biology,Psychology,1
Computer science,Computer science,5
Computer science,Business,3
Computer science,Environmental science,2
Environmental science,Philosophy,1
Environmental science,Environmental science,1
Environmental science,Materials science,1
Environmental science,Humanities,1
Environmental science,Physics,1
Environmental science,Chemistry,1
Biology,Biology,32
Biology,Computer science,1
Biology,Medicine,2
Chemistry,Biology,18
Chemistry,Chemistry,17
Chemistry,Medicine,4
Chemistry,Computer science,2
Environmental science,Mathematics,1
Environmental science,Environmental science,28
Environmental science,Computer science,7
Environmental science,null,1
Environmental science,Art,1
Environmental science,Chemistry,1
Environmental science,Biology,1
Environmental science,Geography,1
Biology,Business,1
Biology,Biology,25
Biology,Environmental science,7
Biology,Geography,14
Biology,Computer science,3
Physics,Computer science,5
Physics,Materials science,4
Physics,Physics,22
Physics,Chemistry,1
Chemistry,Medicine,28
Chemistry,Chemistry,138
Chemistry,null,2
Chemistry,Biophysics,1
Chemistry,Biology,20
Chemistry,PEG ratio,1
Chemistry,Cell biology,1
Chemistry,Materials science,4
Chemistry,Cancer research,1
Chemistry,Environmental science,16
Chemistry,Medicine,3
Chemistry,Computer science,15
Chemistry,Business,16
Chemistry,Chemistry,7
Chemistry,Biology,3
Chemistry,Engineering,1
Chemistry,Geology,1
Chemistry,Substitution (logic),1
Chemistry,Biochemical engineering,1
Chemistry,Chemistry,36
Chemistry,Uniporter,1
Chemistry,Environmental science,1
Computer science,Computer science,64
Computer science,Political science,2
Computer science,Social psychology,1
Computer science,Psychology,1
Computer science,Computer science,32
Computer science,Remote sensing,1
Computer science,Mathematics,1
Chemistry,Physics,19
Chemistry,Chemistry,31
Chemistry,Computer science,2
Chemistry,Materials science,1
Chemistry,Mathematics,1
Computer science,Computer science,10
Biology,Environmental science,29
Biology,Biology,31
Biology,Chemistry,5
Biology,Geology,1
Biology,Materials science,1
Food science,Chemistry,6
Food science,Environmental science,8
Food science,Economics,3
Food science,Engineering,2
Food science,Computer science,9
Food science,Business,4
Food science,Risk analysis (engineering),1
Food science,Biology,1
Food science,Biochemical engineering,1
Food science,Food science,2
Food science,null,1
Computer science,Business,2
Computer science,Computer science,19
Chemistry,Chemistry,35
Chemistry,Materials science,1
Chemistry,Business,1
Chemistry,Physics,32
Chemistry,Computer science,2
Chemistry,null,1
Chemistry,Mathematics,1
Chemistry,Chemistry,13
Chemistry,Biology,32
Chemistry,Computer science,4
Chemistry,null,2
Biology,Biology,65
Biology,Computer science,5
Chemistry,Materials science,22
Chemistry,Chemistry,27
Chemistry,Physics,7
Chemistry,Computer science,3
Chemistry,Magnet,1
Chemistry,Mathematics,1
Chemistry,Psychology,1
Chemistry,Chemistry,57
Chemistry,null,2
Chemistry,Physics,1
Chemistry,Geology,1
Chemistry,Materials science,2
Computer science,Political science,2
Computer science,Economics,1
Computer science,Computer science,6
Computer science,Psychology,7
Computer science,Biology,1
Computer science,Mathematics,1
Computer science,Geography,1
Computer science,Business,1
Materials science,Medicine,4
Materials science,Materials science,32
Materials science,Chemistry,4
Materials science,Mathematics,1
Environmental science,Environmental science,31
Environmental science,Computer science,8
Environmental science,Business,1
Environmental science,Geology,2
Environmental science,Political science,1
Physics,Chemistry,19
Physics,Mathematics,5
Physics,Materials science,4
Physics,Computer science,3
Physics,Physics,8
Chemistry,Chemistry,69
Chemistry,Physics,1
Chemistry,Materials science,2
Chemistry,Environmental science,1
Chemistry,Computer science,1
Computer science,Materials science,11
Computer science,Physics,1
Computer science,Computer science,4
Computer science,Mathematics,1
Chemistry,Materials science,5
Chemistry,Chemistry,25
Chemistry,Chemistry,34
Chemistry,Environmental science,6
Chemistry,Geology,1
Business,Business,27
Business,Computer science,13
Business,Environmental economics,1
Business,Environmental science,5
Business,Engineering,4
Business,Architectural engineering,1
Materials science,Materials science,18
Materials science,Chemistry,3
Materials science,Computer science,5
Materials science,Environmental science,4
Materials science,Medicine,1
Chemistry,Chemistry,22
Chemistry,Environmental science,3
Chemistry,Biology,1
Chemistry,Materials science,2
Chemistry,Chemistry,37
Chemistry,Materials science,11
Chemistry,Environmental science,4
Chemistry,Biology,8
Chemistry,Business,1
Materials science,Materials science,39
Materials science,Chemistry,6
Biology,Biology,50
Biology,Computer science,2
Biology,Medicine,1
Chemistry,Physics,2
Chemistry,Chemistry,25
Chemistry,Materials science,26
Chemistry,Computer science,7
Chemistry,Honor,1
Materials science,Materials science,25
Materials science,Physics,1
Materials science,Materials science,16
Materials science,Computer science,1
Materials science,Physics,1
Computer science,Computer science,3
Computer science,Materials science,3
Computer science,Physics,1
Chemistry,Chemistry,20
Chemistry,Materials science,21
Physics,Physics,1
Biology,Geography,1
Biology,Biology,16
Biology,Medicine,5
Biology,null,1
Biology,Business,1
Computer science,Computer science,24
Computer science,Business,16
Computer science,Economics,5
Computer science,null,1
Computer science,Geography,2
Chemistry,Chemistry,84
Chemistry,Materials science,2
Chemistry,Computer science,1
Chemistry,Environmental science,1
Chemistry,Biology,85
Chemistry,Chemistry,222
Chemistry,null,1
Chemistry,Computer science,5
Chemistry,Medicine,1
Chemistry,Physics,1
Chemistry,Alphabet,1
Chemistry,Environmental science,3
Chemistry,Philosophy,1
Chemistry,Art,1
Chemistry,Materials science,2
Chemistry,Engineering,1
Chemistry,Biochemical engineering,1
Chemistry,Business,1
Computer science,Physics,3
Computer science,Computer science,6
Computer science,Materials science,1
Computer science,Mathematics,1
Materials science,Materials science,2
Materials science,Chemistry,1
Materials science,Biology,1
Computer science,Physics,2
Computer science,Computer science,1
Computer science,Computer science,22
Computer science,Business,1
Computer science,Psychology,6
Computer science,Computer science,27
Computer science,Business,2
Computer science,Computer science,25
Business,Business,10
Business,Economics,3
Business,null,1
Business,Environmental science,1
Biology,Biology,34
Biology,Chemistry,15
Psychology,Computer science,42
Psychology,Mathematics,13
Psychology,Physics,5
Psychology,Acoustics,1
Psychology,Medicine,3
Psychology,Psychology,4
Computer science,Computer science,10
Computer science,Physics,1
Computer science,Computer science,5
Chemistry,Chemistry,12
Chemistry,Materials science,4
Chemistry,Computer science,1
Physics,Physics,15
Physics,Geology,1
Physics,Materials science,34
Physics,Computer science,7
Physics,Mathematics,1
Physics,Nuclear engineering,1
Physics,null,1
Materials science,Biology,4
Materials science,Materials science,8
Materials science,Chemistry,2
Materials science,Computer science,1
Materials science,Medicine,1
Computer science,Computer science,22
Computer science,Economics,1
Computer science,Physics,3
Computer science,Materials science,1
Materials science,Physics,30
Materials science,Computer science,5
Materials science,Materials science,13
Materials science,Mathematics,1
Computer science,Computer science,3
Computer science,Physics,1
Environmental science,Chemistry,5
Environmental science,Materials science,4
Environmental science,Environmental science,17
Environmental science,null,1
Environmental science,Engineering,1
Materials science,Materials science,24
Materials science,Environmental science,1
Materials science,Physics,17
Materials science,Materials science,14
Computer science,Computer science,9
Computer science,Materials science,3
Computer science,Mathematics,1
Chemistry,Chemistry,150
Chemistry,Materials science,1
Computer science,Psychology,1
Computer science,Business,1
Computer science,Computer science,2
Materials science,Materials science,3
Materials science,Physics,1
Materials science,Chemistry,1
Materials science,Computer science,1
Computer science,Computer science,19
Biology,Chemistry,3
Biology,Biology,54
Biology,Computer science,1
Biology,Business,1
Biology,Medicine,7
Biology,Biology,42
Biology,Computer science,1
Biology,Environmental science,1
Biology,null,1
Physics,Physics,74
Physics,Computer science,2
Physics,Chemistry,1
Chemistry,Chemistry,32
Chemistry,Biology,13
Chemistry,Physiology,1
Chemistry,Medicine,1
Chemistry,Environmental science,1
Chemistry,Business,1
Materials science,Materials science,9
Materials science,Physics,1
Materials science,Computer science,6
Computer science,Computer science,5
Computer science,Materials science,5
Computer science,Chemistry,1
Computer science,Computer science,2
Computer science,Materials science,13
Computer science,Medicine,2
Computer science,Materials science,8
Computer science,Computer science,16
Computer science,Biomedical engineering,1
Computer science,Computer science,10
Computer science,Materials science,1
Computer science,Mathematics,1
Computer science,Materials science,15
Computer science,Computer science,4
Computer science,Medicine,1
Computer science,Materials science,9
Computer science,Computer science,2
Computer science,Chemistry,1
Computer science,Materials science,5
Computer science,Chemistry,1
Computer science,Computer science,7
Materials science,Materials science,4
Materials science,Computer science,1
Materials science,Chemistry,1
Materials science,Materials science,13
Materials science,Computer science,3
Computer science,Computer science,13
Computer science,Physics,25
Computer science,null,2
Computer science,Materials science,2
Computer science,Computer science,21
Computer science,null,1
Computer science,Biology,2
Computer science,Mathematics,3
Computer science,Chemistry,82
Computer science,Computer science,7
Computer science,Biology,2
Computer science,Medicine,1
Computer science,Business,1
Chemistry,Chemistry,39
Chemistry,Environmental science,2
Chemistry,null,1
Chemistry,Engineering,1
Materials science,Materials science,14
Materials science,Computer science,3
Materials science,Physics,3
Materials science,Chemistry,1
Materials science,Materials science,2
Chemistry,Biology,31
Chemistry,Chemistry,14
Chemistry,Medicine,2
Chemistry,Materials science,17
Chemistry,Medicine,10
Chemistry,Chemistry,24
Chemistry,Biology,6
Biology,Biology,46
Biology,Medicine,15
Biology,Chemistry,7
Biology,Computer science,2
Biology,Environmental science,5
Biology,Geography,2
Biology,Materials science,1
Biology,Biochemical engineering,1
Biology,null,1
Biology,Engineering,1
Biology,Food science,1
Computer science,Computer science,48
Computer science,Chemistry,5
Computer science,Business,1
Computer science,Chemistry,6
Computer science,Computer science,16
Computer science,Business,1
Computer science,Materials science,2
Computer science,Mathematics,2
Computer science,Computer science,27
Computer science,Psychology,1
Computer science,Business,2
Computer science,Computer science,28
Computer science,Action (physics),1
Computer science,Psychology,2
Computer science,Environmental science,1
Biology,Biology,30
Biology,Computer science,1
Biology,Chemistry,2
Physics,Physics,20
Physics,Materials science,26
Physics,Computer science,2
Materials science,Materials science,24
Computer science,Computer science,14
Computer science,Environmental science,2
Chemistry,Biology,32
Chemistry,Chemistry,20
Chemistry,Environmental science,1
Chemistry,null,3
Chemistry,Chemistry,41
Chemistry,Business,1
Chemistry,Environmental science,3
Computer science,Computer science,20
Computer science,Materials science,4
Computer science,Physics,1
Computer science,Engineering,1
Computer science,Computer science,21
Computer science,Human settlement,1
Computer science,Computer science,21
Computer science,Engineering,7
Computer science,Structural engineering,1
Computer science,Displacement (psychology),1
Computer science,Environmental science,1
Computer science,Materials science,2
Computer science,Geology,2
Computer science,Acoustics,1
Computer science,Index (typography),1
Materials science,Materials science,13
Materials science,Chemistry,3
Biology,Chemistry,5
Biology,Biology,8
Biology,Computer science,1
Computer science,Computer science,28
Computer science,Physics,1
Computer science,Engineering,1
Computer science,Electrical engineering,1
Computer science,Materials science,2
Computer science,Computer science,38
Materials science,Materials science,50
Materials science,Computer science,4
Materials science,Mathematics,1
Materials science,Chemistry,1
Chemistry,Chemistry,42
Chemistry,Methanol,1
Chemistry,Materials science,3
Computer science,Computer science,13
Computer science,Engineering,1
Materials science,Engineering,1
Materials science,Environmental science,11
Materials science,Chemistry,8
Materials science,Computer science,2
Materials science,Materials science,10
Materials science,Economics,1
Biology,Biology,5
Biology,Medicine,5
Biology,Computer science,2
Biology,Business,2
Environmental science,Environmental science,5
Environmental science,Biology,3
Geology,Geology,19
Geology,Environmental science,6
Geology,Computer science,8
Geology,Materials science,8
Geology,Mathematics,1
Geology,Petroleum engineering,1
Geology,null,1
Business,Economics,2
Business,Chemistry,8
Business,Environmental science,2
Business,Business,10
Business,Computer science,2
Business,Computer science,9
Business,Business,32
Business,Economics,1
Business,Political science,10
Business,Environmental science,5
Business,Engineering,4
Business,Medicine,2
Business,Psychology,2
Business,Electricity,1
Business,Sociology,1
Business,NIMBY,1
Chemistry,Chemistry,90
Chemistry,Biology,32
Chemistry,Physics,2
Chemistry,Computer science,4
Chemistry,Mathematics,1
Chemistry,Computational biology,1
Chemistry,Medicine,1
Chemistry,Materials science,1
Chemistry,Chemistry,24
Chemistry,Medicine,8
Chemistry,Cancer research,1
Chemistry,Materials science,13
Chemistry,Biology,4
Materials science,Materials science,25
Materials science,Computer science,2
Materials science,Mathematics,1
Computer science,Chemistry,15
Computer science,Computer science,6
Computer science,Environmental science,1
Computer science,Biology,5
Computer science,Engineering,1
Computer science,Computer science,39
Computer science,Business,1
Computer science,Computer science,9
Computer science,Materials science,25
Computer science,Computer science,75
Computer science,Psychology,2
Computer science,Mathematics,2
Computer science,Philosophy,2
Computer science,Business,1
Mathematics,Computer science,4
Mathematics,Mathematics,15
Mathematics,null,1
Business,Political science,4
Business,Business,21
Business,Psychology,11
Business,Computer science,13
Business,Geography,7
Business,Environmental science,7
Business,Citizen science,1
Business,Public relations,1
Business,Biology,2
Computer science,Environmental science,19
Computer science,Materials science,9
Computer science,Engineering,4
Computer science,Computer science,1
Computer science,Automotive engineering,1
Computer science,Business,1
Computer science,Materials science,2
Computer science,Mathematics,18
Computer science,Computer science,8
Computer science,Geology,1
Environmental science,Business,2
Environmental science,Biology,11
Environmental science,Environmental science,4
Environmental science,Chemistry,7
Environmental science,Geography,1
Environmental science,Mathematics,1
Materials science,Materials science,42
Materials science,Art,1
Materials science,Computer science,3
Materials science,Geology,1
Materials science,Chemistry,1
Materials science,Computer science,6
Materials science,Materials science,19
Materials science,Physics,7
Materials science,Mathematics,1
Materials science,Engineering,1
Materials science,Energy (signal processing),1
Chemistry,Chemistry,74
Chemistry,Materials science,5
Chemistry,Environmental science,3
Computer science,Computer science,37
Computer science,Materials science,15
Computer science,Mathematics,10
Computer science,Economics,1
Computer science,Physics,1
Computer science,Biology,1
Environmental science,Biology,12
Environmental science,Environmental science,2
Environmental science,Business,1
Environmental science,Geography,1
Mathematics,Mathematics,3
Mathematics,Computer science,1
Materials science,Materials science,20
Materials science,Computer science,4
Materials science,Manufacturing engineering,1
Materials science,Risk analysis (engineering),1
Computer science,Computer science,21
Computer science,Medicine,1
Environmental science,Environmental science,29
Environmental science,Chemistry,41
Environmental science,Mathematics,2
Environmental science,Materials science,16
Environmental science,Physics,1
Environmental science,Computer science,9
Environmental science,Geology,9
Biology,Biology,48
Biology,Psychology,10
Biology,Environmental science,4
Biology,Computer science,4
Biology,Medicine,1
Biology,Fishery,1
Biology,Chemistry,1
Biology,Biology,42
Biology,Chemistry,2
Biology,Environmental science,5
Biology,Materials science,3
Biology,Economics,1
Biology,Ecology,2
Biology,Diatom,1
Biology,History,1
Materials science,Materials science,15
Materials science,null,2
Computer science,Computer science,38
Computer science,Business,9
Computer science,Mathematical economics,1
Computer science,Mathematics,1
Computer science,Economics,2
Computer science,Biology,1
Computer science,Medicine,1
Computer science,Psychology,1
Biology,Biology,2
Environmental science,Physics,2
Environmental science,Computer science,1
Environmental science,Geology,2
Environmental science,Engineering,4
Environmental science,Conductor,1
Environmental science,Mathematics,1
Environmental science,Materials science,6
Environmental science,Environmental science,6
Environmental science,null,1
Environmental science,Acoustics,1
Environmental science,Mechanics,1
Computer science,Computer science,25
Computer science,Mathematics,2
Materials science,Materials science,24
Materials science,Computer science,1
Materials science,Physics,1
Computer science,Psychology,7
Computer science,Computer science,18
Computer science,Mathematics,3
Materials science,Computer science,7
Materials science,Materials science,4
Materials science,Medicine,3
Materials science,Computer science,19
Materials science,Chemistry,7
Materials science,Materials science,6
Materials science,null,2
Biology,Biology,32
Biology,Chemistry,14
Biology,Computer science,2
Chemistry,Chemistry,91
Chemistry,Materials science,4
Computer science,Political science,2
Computer science,Computer science,13
Computer science,Psychology,11
Computer science,Geography,3
Computer science,Transport engineering,1
Computer science,Danish,1
Computer science,Business,10
Computer science,Mathematics,1
Computer science,Econometrics,1
Computer science,Demography,1
Computer science,Cycling,1
Computer science,Flexibility (engineering),1
Materials science,Computer science,2
Materials science,Materials science,16
Materials science,Physics,3
Materials science,Chemistry,1
Physics,Environmental science,6
Physics,Computer science,4
Physics,Chemistry,15
Physics,Physics,8
Physics,Materials science,3
Physics,Mathematics,1
Materials science,Materials science,32
Materials science,Chemistry,4
Materials science,Computer science,2
Materials science,Physics,7
Materials science,Materials science,15
Computer science,Computer science,14
Computer science,Business,4
Computer science,Engineering,1
Computer science,Automotive engineering,1
Computer science,Environmental science,1
Materials science,Computer science,4
Materials science,Materials science,33
Materials science,null,1
Materials science,Materials science,20
Materials science,Computer science,2
Biology,Chemistry,10
Biology,Materials science,2
Biology,Computer science,1
Medicine,Biology,21
Medicine,Medicine,11
Medicine,Chemistry,11
Medicine,Materials science,1
Physics,Physics,4
Physics,Geology,1
Physics,Engineering,1
Physics,Energy (signal processing),1
Computer science,Environmental science,3
Computer science,Computer science,7
Computer science,Physics,1
Computer science,Geology,2
Computer science,Engineering,1
Computer science,Marine engineering,1
Computer science,Computer science,6
Computer science,Business,2
Computer science,Computer science,2
Computer science,Chemistry,6
Computer science,Computer science,2
Computer science,Environmental science,5
Computer science,Business,1
Computer science,Computer science,4
Computer science,Computer science,10
Computer science,Business,1
Computer science,Materials science,1
Computer science,Automotive engineering,1
Computer science,Computer science,11
Computer science,Business,1
Computer science,Computer science,2
Computer science,Computer science,23
Computer science,Computer science,6
Computer science,Computer science,28
Computer science,Computer science,21
Computer science,Computer science,9
Computer science,Computer science,23
Computer science,Psychology,3
,Chemistry,2
Materials science,Materials science,24
Materials science,Materials science,33
Materials science,Chemistry,8
Materials science,Physics,7
Materials science,Computer science,2
Business,Business,10
Business,Computer science,26
Business,Mathematics,5
Biology,Medicine,2
Biology,Biology,36
Biology,Excretion,1
Biology,Environmental science,3
Biology,Computer science,2
Biology,Chemistry,2
Biology,Econometrics,1
Business,Business,13
Business,Computer science,6
Business,Environmental science,13
Business,Political science,3
Business,Biology,2
Business,Environmental health,2
Business,Medicine,5
Business,null,1
Biology,Biology,42
Biology,Chemistry,46
Biology,Computer science,1
Biology,Environmental science,2
Biology,Biology,36
Biology,Medicine,12
Biology,Computer science,3
Biology,Chemistry,2
Materials science,Materials science,44
Materials science,Environmental science,1
Materials science,Computer science,1
Materials science,Chemistry,5
Materials science,Physics,1
Biology,Biology,41
Biology,Chemistry,29
Biology,Computer science,5
Biology,Business,1
Biology,Environmental science,1
Chemistry,Chemistry,46
Chemistry,Materials science,1
Chemistry,Host (biology),1
Chemistry,Computer science,1
Geology,Computer science,1
Chemistry,Materials science,13
Chemistry,Chemistry,33
Chemistry,Business,1
Chemistry,Environmental science,1
Mathematics,Art,1
Mathematics,Computer science,1
Mathematics,Political science,1
Environmental science,Environmental science,20
Environmental science,Mechanics,3
Environmental science,Computer science,13
Environmental science,Geology,3
Environmental science,Marine engineering,2
Environmental science,Physics,8
Environmental science,Aerospace engineering,1
Chemistry,Chemistry,16
Chemistry,Materials science,7
Chemistry,Computer science,2
Chemistry,Biology,1
Chemistry,Biology,49
Chemistry,Political science,1
Chemistry,Computer science,1
Chemistry,Materials science,1
Chemistry,Chemistry,3
Materials science,Materials science,17
Materials science,Chemistry,6
Materials science,Biology,17
Materials science,Environmental science,1
Materials science,Computer science,5
Materials science,Physics,1
Materials science,Medicine,1
Computer science,Business,3
Computer science,Computer science,21
Computer science,Environmental science,20
Computer science,Computer science,9
Computer science,Geology,2
Computer science,Physics,1
Chemistry,Medicine,11
Chemistry,Biology,16
Chemistry,Computer science,4
Chemistry,Chemistry,11
Chemistry,Mathematics,1
Materials science,Materials science,70
Materials science,Chemistry,7
Materials science,Physics,1
Materials science,Computer science,2
Materials science,Geology,1
Computer science,Chemistry,13
Computer science,Medicine,15
Computer science,Biology,2
Computer science,Materials science,7
Computer science,Physics,2
Computer science,Computer science,17
Computer science,Psychology,1
Computer science,Audiology,1
Computer science,Neuroscience,1
Computer science,Humanities,1
Medicine,Biology,13
Medicine,Medicine,6
Medicine,Chemistry,13
Medicine,Materials science,5
Medicine,Computer science,1
Economics,Psychology,7
Economics,Business,23
Economics,Economics,1
Economics,Computer science,6
Economics,Environmental science,2
Economics,Medicine,1
Economics,Productivity,1
Geology,Computer science,21
Geology,Physics,4
Geology,Geology,3
Geology,Mathematics,18
Computer science,Computer science,13
Computer science,Computer science,9
Computer science,Business,2
Materials science,Chemistry,11
Materials science,Materials science,15
Materials science,Geography,2
Materials science,Geology,13
Materials science,Computer science,2
Materials science,Cathodoluminescence,1
Materials science,Physics,1
Chemistry,Computer science,12
Chemistry,Materials science,13
Chemistry,Environmental science,9
Chemistry,Chemistry,2
Chemistry,Automotive engineering,2
Chemistry,Computer science,9
Chemistry,Biology,52
Chemistry,Chemistry,54
Chemistry,Medicine,14
Chemistry,Physics,1
Biology,Medicine,6
Biology,Biology,48
Biology,Chemistry,1
Biology,Biology,53
Biology,Computer science,3
Biology,Chemistry,8
Biology,Ecology,1
Biology,Environmental science,2
Chemistry,Chemistry,42
Chemistry,Business,1
Chemistry,Environmental science,2
Chemistry,Materials science,1
Chemistry,Biology,1
Computer science,Mathematics,2
Computer science,Computer science,17
Computer science,Materials science,5
Computer science,Computer science,21
Computer science,Materials science,6
Computer science,Mathematics,3
Computer science,Biology,1
Computer science,Physics,1
Computer science,Medicine,1
Computer science,Chemistry,3
Medicine,Medicine,5
Medicine,Biology,3
Medicine,Geography,1
Computer science,Computer science,1
Computer science,Computer science,1
Chemistry,Physics,6
Chemistry,Materials science,26
Chemistry,Chemistry,21
Chemistry,Computer science,3
Chemistry,Engineering,1
Chemistry,Cell biology,1
Chemistry,Chemistry,10
Chemistry,Computer science,5
Chemistry,Physics,1
Chemistry,Materials science,5
Biology,Biology,49
Biology,Chemistry,10
Biology,Computer science,2
Biology,Chemistry,25
Biology,Biology,35
Biology,Medicine,4
Biology,null,1
Biology,Materials science,1
Computer science,Computer science,18
Materials science,Materials science,16
Materials science,Environmental science,3
Materials science,Computer science,5
Materials science,null,4
Materials science,Engineering,1
Materials science,Physics,1
Materials science,Chemistry,5
Materials science,Materials science,61
Materials science,Physics,16
Materials science,Art,1
Materials science,Computer science,5
Materials science,Engineering,1
Computer science,Medicine,1
Computer science,Epistemology,1
Computer science,Computer science,25
Computer science,Mathematics,2
Computer science,Political science,1
Computer science,Economics,2
Computer science,Psychology,1
Biology,Biology,16
Biology,Chemistry,11
Biology,Natural (archaeology),1
Materials science,Materials science,5
Materials science,Computer science,23
Materials science,Medicine,12
Materials science,Chemistry,2
Materials science,Psychology,1
Materials science,Biology,1
Materials science,Acoustics,1
Computer science,Environmental science,7
Computer science,Physics,1
Computer science,Geology,1
Computer science,Computer science,2
Biology,Biology,98
Biology,Medicine,1
Biology,Computer science,1
Biology,Chemistry,1
Chemistry,Chemistry,63
Chemistry,Materials science,7
Chemistry,Environmental science,7
Environmental science,Chemistry,47
Environmental science,Geology,16
Environmental science,Environmental science,17
Environmental science,Mathematics,2
Environmental science,Mechanics,1
Environmental science,Computer science,1
Environmental science,Philosophy,1
Environmental science,Materials science,4
Environmental science,Medicine,1
Environmental science,Engineering,1
Environmental science,Petroleum engineering,1
Computer science,Computer science,8
Computer science,Biology,14
Computer science,Computer science,6
Computer science,Environmental science,15
Computer science,Business,2
Computer science,Computer science,25
Computer science,Business,2
Computer science,Economics,1
Computer science,Environmental science,1
Computer science,Mathematics,1
Physics,Materials science,5
Physics,Chemistry,1
Physics,Environmental science,1
Biology,Biology,43
Biology,Medicine,2
Chemistry,Chemistry,24
Chemistry,Biology,37
Chemistry,Medicine,1
Chemistry,Computer science,1
Chemistry,Environmental science,1
Computer science,Computer science,1
Materials science,Materials science,15
Materials science,Business,1
Materials science,Computer science,4
Materials science,Materials science,16
Materials science,Computer science,2
Materials science,Physics,1
Mathematics,Mathematics,6
Computer science,Computer science,10
Computer science,Environmental science,1
Biology,Biology,71
Biology,Geography,1
Biology,Computer science,3
Biology,Chemistry,1
Biology,Medicine,2
Biology,Business,1
Biology,Philosophy,1
Chemistry,Chemistry,45
Chemistry,Materials science,4
Chemistry,Physics,1
Biology,Biology,57
Biology,Medicine,8
Biology,Chemistry,2
Biology,Psychology,2
Medicine,Computer science,17
Medicine,Medicine,8
Biology,Biology,14
Computer science,Computer science,16
Computer science,Mathematics,2
Physics,Physics,48
Physics,Environmental science,32
Physics,Computer science,5
Physics,Political science,1
Physics,Astrobiology,1
Physics,Geology,12
Physics,Chemistry,1
Physics,Materials science,5
Business,Computer science,16
Business,Medicine,7
Business,Biology,20
Business,Chemistry,25
Business,Materials science,28
Business,Nanotechnology,1
Business,Business,2
Chemistry,Biology,16
Chemistry,Medicine,4
Chemistry,Chemistry,34
Chemistry,Computer science,1
Chemistry,Chemical physics,1
Chemistry,Physics,1
Chemistry,Materials science,1
Physics,Physics,57
Physics,Mathematics,2
Physics,Materials science,4
Physics,Computer science,2
Physics,Physics,2
Computer science,Biology,28
Computer science,Chemistry,21
Computer science,Computer science,10
Computer science,Computer science,12
Computer science,Materials science,3
Computer science,Physics,1
Computer science,Mathematics,1
Computer science,Transmission (telecommunications),1
Materials science,Materials science,24
Materials science,Computer science,3
Materials science,Physics,1
Materials science,Chemistry,3
Computer science,Materials science,2
Computer science,Mathematics,12
Computer science,Computer science,47
Computer science,Medicine,1
Computer science,Physics,9
Computer science,Chemistry,3
Computer science,Biology,8
Computer science,Neuroscience,2
Computer science,Biophysics,2
Computer science,Chimera (genetics),1
Biology,Biology,21
Biology,Environmental science,2
Biology,Computer science,1
Biology,Business,1
Biology,Political science,1
Chemistry,Biology,9
Chemistry,Materials science,5
Chemistry,Chemistry,12
Chemistry,Medicine,3
Chemistry,Computer science,2
Chemistry,Chemistry,13
Chemistry,Biology,9
Chemistry,Computer science,1
Chemistry,Chemistry,25
Chemistry,Materials science,1
Chemistry,Computer science,6
Chemistry,Mathematics,1
Chemistry,Physics,1
Physics,Physics,12
Physics,Materials science,13
Physics,Chemistry,1
Environmental science,Biology,36
Environmental science,Chemistry,19
Environmental science,Business,3
Environmental science,Medicine,8
Environmental science,Computer science,1
Materials science,Materials science,40
Materials science,Chemistry,2
Materials science,Materials science,22
Materials science,Geology,2
Materials science,Chemistry,43
Materials science,Physics,5
Materials science,Biology,1
Materials science,Environmental science,3
Materials science,Mathematics,1
Materials science,Business,1
Materials science,Computer science,1
Biology,Environmental science,10
Biology,Chemistry,1
Biology,Biology,31
Biology,Fishery,1
Biology,Geology,3
Biology,Animal science,1
Chemistry,Chemistry,67
Biology,Biology,51
Biology,Chemistry,12
Biology,Computer science,3
Biology,Microbiology,1
Psychology,Biology,1
Psychology,Computer science,14
Psychology,Sociology,3
Psychology,Economics,7
Psychology,Political science,3
Psychology,Psychology,7
Psychology,Medicine,1
Psychology,Mathematical economics,1
Psychology,Popular science,1
Biology,Chemistry,21
Biology,Biology,16
Biology,Medicine,1
Business,Business,9
Business,Environmental science,14
Business,null,1
Business,Geography,1
Business,Computer science,2
Mathematics,Computer science,36
Mathematics,Mathematics,1
Chemistry,Chemistry,33
Geography,Business,10
Geography,Geography,11
Geography,Environmental science,23
Geography,Computer science,2
Geography,Biology,5
Geography,Environmental planning,1
Environmental science,Computer science,3
Environmental science,Environmental science,15
Environmental science,Materials science,1
Biology,Biology,15
Biology,Spectrum (functional analysis),1
